items,item_count,support,customers,churn_rate
Age_Group_Old + Income_Category_Less than $40K + Marital_Status_Married,3,0.024390243902439025,247,0.10526315789473684
Transaction_Amount_Level_Low + Inactivity_Level_Many,2,0.024390243902439025,247,0.5263157894736842
Transaction_Amount_Level_High + Inactivity_Level_Moderate + Age_Group_Old,3,0.024291497975708502,246,0.08943089430894309
Income_Category_Less than $40K + Education_Level_College + Inactivity_Level_Moderate,3,0.024291497975708502,246,0.17073170731707318
Education_Level_Unknown + Marital_Status_Single + Transaction_Amount_Level_Medium,3,0.024291497975708502,246,0.07317073170731707
Transaction_Amount_Level_High + Utilization_Level_High + Education_Level_High School,3,0.02419275204897798,245,0.004081632653061225
Income_Category_$40K - $60K + Transaction_Amount_Level_High + Marital_Status_Single,3,0.02419275204897798,245,0.09387755102040816
Utilization_Level_Low + Education_Level_Graduate + Age_Group_Young,3,0.02419275204897798,245,0.2979591836734694
Age_Group_Young + Marital_Status_Single + Inactivity_Level_Few,3,0.02419275204897798,245,0.08979591836734693
Income_Category_$40K - $60K + Inactivity_Level_Moderate + Education_Level_High School,3,0.02419275204897798,245,0.1673469387755102
Education_Level_College + Inactivity_Level_Moderate + Transaction_Count_Level_High,3,0.02419275204897798,245,0.024489795918367346
Utilization_Level_High + Education_Level_High School + Transaction_Count_Level_High,3,0.024094006122247456,244,0.0
Age_Group_Young + Transaction_Count_Level_High + Marital_Status_Married,3,0.024094006122247456,244,0.02459016393442623
Income_Category_Less than $40K + Education_Level_High School + Transaction_Count_Level_High,3,0.024094006122247456,244,0.00819672131147541
Income_Category_$80K - $120K + Utilization_Level_Low + Transaction_Count_Level_Medium,3,0.024094006122247456,244,0.1557377049180328
Transaction_Count_Level_Medium + Income_Category_Less than $40K + Education_Level_High School,3,0.024094006122247456,244,0.08196721311475409
Transaction_Count_Level_Low + Inactivity_Level_Moderate + Income_Category_Unknown,3,0.023995260195516933,243,0.5102880658436214
Income_Category_$80K - $120K + Utilization_Level_Low + Transaction_Amount_Level_Low,3,0.023995260195516933,243,0.37037037037037035
Education_Level_College + Age_Group_Middle + Transaction_Count_Level_High,3,0.023995260195516933,243,0.012345679012345678
Education_Level_Post-Graduate + Marital_Status_Married,2,0.023995260195516933,243,0.1522633744855967
Age_Group_Young + Transaction_Count_Level_Medium + Utilization_Level_Medium,3,0.02379776834205589,241,0.07053941908713693
Education_Level_Graduate + Age_Group_Young + Transaction_Amount_Level_Medium,3,0.02379776834205589,241,0.06639004149377593
Income_Category_$80K - $120K + Age_Group_Young + Inactivity_Level_Moderate,3,0.02379776834205589,241,0.14107883817427386
Income_Category_$60K - $80K + Age_Group_Young + Inactivity_Level_Moderate,3,0.02379776834205589,241,0.15767634854771784
Inactivity_Level_Many + Transaction_Count_Level_High,2,0.023699022415325368,240,0.029166666666666667
Income_Category_$40K - $60K + Marital_Status_Single + Transaction_Count_Level_High,3,0.023699022415325368,240,0.008333333333333333
Income_Category_$80K - $120K + Education_Level_Graduate + Marital_Status_Married,3,0.023600276488594845,239,0.12133891213389121
Inactivity_Level_Many + Transaction_Amount_Level_Medium,2,0.023600276488594845,239,0.11715481171548117
Age_Group_Young + Utilization_Level_High + Transaction_Count_Level_High,3,0.023600276488594845,239,0.008368200836820083
Education_Level_College + Inactivity_Level_Moderate + Utilization_Level_Medium,3,0.023501530561864322,238,0.08823529411764706
Age_Group_Old + Transaction_Count_Level_Medium + Transaction_Amount_Level_Medium,3,0.023501530561864322,238,0.008403361344537815
Transaction_Count_Level_Medium + Education_Level_Unknown + Marital_Status_Single,3,0.023501530561864322,238,0.08403361344537816
Age_Group_Middle + Education_Level_Unknown + Inactivity_Level_Few,3,0.023501530561864322,238,0.04201680672268908
Income_Category_$80K - $120K + Age_Group_Middle + Inactivity_Level_Few,3,0.0234027846351338,237,0.0379746835443038
Income_Category_Less than $40K + Education_Level_High School + Transaction_Amount_Level_Medium,3,0.0234027846351338,237,0.09282700421940929
Marital_Status_Divorced + Utilization_Level_High,2,0.0234027846351338,237,0.0759493670886076
Age_Group_Young + Education_Level_Unknown + Inactivity_Level_Moderate,3,0.0234027846351338,237,0.1729957805907173
Utilization_Level_Low + Transaction_Amount_Level_High + Age_Group_Young,3,0.0234027846351338,237,0.21518987341772153
Transaction_Amount_Level_High + Transaction_Count_Level_Medium + Utilization_Level_Medium,3,0.0234027846351338,237,0.2320675105485232
Transaction_Count_Level_Medium + Age_Group_Middle + Income_Category_Unknown,3,0.0234027846351338,237,0.07172995780590717
Income_Category_$80K - $120K + Utilization_Level_Low + Transaction_Amount_Level_Medium,3,0.02330403870840328,236,0.0635593220338983
Utilization_Level_Low + Transaction_Count_Level_Medium + Inactivity_Level_Few,3,0.02330403870840328,236,0.0635593220338983
Education_Level_Graduate + Age_Group_Young + Utilization_Level_Medium,3,0.02330403870840328,236,0.07627118644067797
Utilization_Level_Medium + Age_Group_Young + Transaction_Count_Level_High,3,0.02330403870840328,236,0.012711864406779662
Age_Group_Middle + Marital_Status_Single + Income_Category_Unknown,3,0.02330403870840328,236,0.21610169491525424
Income_Category_$40K - $60K + Utilization_Level_High + Transaction_Amount_Level_Medium,3,0.02330403870840328,236,0.03389830508474576
Utilization_Level_Low + Age_Group_Young + Income_Category_Less than $40K,3,0.023205292781672757,235,0.3446808510638298
Transaction_Amount_Level_High + Age_Group_Young + Utilization_Level_High,3,0.023205292781672757,235,0.02553191489361702
Age_Group_Old + Transaction_Count_Level_Medium + Marital_Status_Single,3,0.023106546854942234,234,0.06837606837606838
Education_Level_Graduate + Income_Category_Less than $40K + Inactivity_Level_Few,3,0.023106546854942234,234,0.042735042735042736
Income_Category_Less than $40K + Education_Level_Unknown + Marital_Status_Single,3,0.02300780092821171,233,0.1759656652360515
Transaction_Amount_Level_High + Income_Category_$120K +,2,0.02300780092821171,233,0.15879828326180256
Utilization_Level_Low + Inactivity_Level_Few + Transaction_Amount_Level_Medium,3,0.02300780092821171,233,0.034334763948497854
Education_Level_Uneducated + Marital_Status_Single + Transaction_Amount_Level_Medium,3,0.02300780092821171,233,0.0815450643776824
Age_Group_Old + Inactivity_Level_Moderate + Transaction_Count_Level_High,3,0.02300780092821171,233,0.012875536480686695
Income_Category_Less than $40K + Transaction_Count_Level_Low + Utilization_Level_Medium,3,0.022909055001481188,232,0.33620689655172414
Utilization_Level_High + Education_Level_College + Inactivity_Level_Moderate,3,0.022810309074750665,231,0.11255411255411256
Transaction_Count_Level_Low + Age_Group_Middle + Transaction_Amount_Level_Medium,3,0.022810309074750665,231,0.645021645021645
Income_Category_$60K - $80K + Transaction_Amount_Level_Low + Utilization_Level_Medium,3,0.022711563148020145,230,0.12173913043478261
Age_Group_Young + Utilization_Level_Medium + Transaction_Amount_Level_Medium,3,0.022612817221289622,229,0.039301310043668124
Education_Level_Uneducated + Income_Category_Less than $40K + Marital_Status_Married,3,0.022612817221289622,229,0.12663755458515283
Transaction_Amount_Level_Low + Income_Category_Less than $40K + Utilization_Level_Medium,3,0.022612817221289622,229,0.2663755458515284
Education_Level_Graduate + Inactivity_Level_Many,2,0.0225140712945591,228,0.2324561403508772
Education_Level_Graduate + Utilization_Level_High + Inactivity_Level_Few,3,0.0225140712945591,228,0.013157894736842105
Transaction_Count_Level_Medium + Income_Category_$120K +,2,0.0225140712945591,228,0.10964912280701754
Education_Level_Post-Graduate + Age_Group_Middle + Inactivity_Level_Moderate,3,0.0225140712945591,228,0.20614035087719298
Income_Category_$60K - $80K + Marital_Status_Single + Utilization_Level_Medium,3,0.0225140712945591,228,0.10087719298245613
Education_Level_Graduate + Marital_Status_Unknown,2,0.022415325367828576,227,0.15859030837004406
Utilization_Level_Medium + Education_Level_Uneducated + Marital_Status_Married,3,0.022415325367828576,227,0.07488986784140969
Age_Group_Young + Marital_Status_Single + Education_Level_High School,3,0.022415325367828576,227,0.15859030837004406
Transaction_Amount_Level_Low + Transaction_Count_Level_Low + Inactivity_Level_Many,3,0.022415325367828576,227,0.5506607929515418
Transaction_Amount_Level_Low + Inactivity_Level_Moderate + Income_Category_Unknown,3,0.022415325367828576,227,0.44052863436123346
Utilization_Level_Low + Education_Level_High School + Transaction_Amount_Level_Low,3,0.022415325367828576,227,0.5770925110132159
Education_Level_Graduate + Inactivity_Level_Moderate + Income_Category_Unknown,3,0.022316579441098053,226,0.18584070796460178
Income_Category_$80K - $120K + Education_Level_High School + Inactivity_Level_Moderate,3,0.022316579441098053,226,0.1504424778761062
Transaction_Count_Level_Medium + Inactivity_Level_Many,2,0.022316579441098053,226,0.07964601769911504
Income_Category_$80K - $120K + Utilization_Level_High,2,0.022316579441098053,226,0.10619469026548672
Marital_Status_Divorced + Education_Level_Graduate,2,0.022217833514367534,225,0.16
Utilization_Level_Low + Education_Level_College + Age_Group_Middle,3,0.022217833514367534,225,0.28888888888888886
Education_Level_High School + Income_Category_Unknown,2,0.022217833514367534,225,0.19111111111111112
Utilization_Level_Medium + Income_Category_$40K - $60K + Transaction_Count_Level_High,3,0.022217833514367534,225,0.0044444444444444444
Inactivity_Level_Many + Utilization_Level_Medium,2,0.022217833514367534,225,0.22666666666666666
Utilization_Level_High + Marital_Status_Unknown,2,0.022217833514367534,225,0.09777777777777778
Utilization_Level_High + Transaction_Amount_Level_Low + Inactivity_Level_Few,3,0.02211908758763701,224,0.0625
Utilization_Level_Medium + Age_Group_Old + Marital_Status_Married,3,0.02211908758763701,224,0.08482142857142858
Transaction_Count_Level_Medium + Education_Level_College + Inactivity_Level_Moderate,3,0.02211908758763701,224,0.0625
Education_Level_Graduate + Inactivity_Level_Few + Transaction_Amount_Level_Medium,3,0.02211908758763701,224,0.013392857142857142
Utilization_Level_Low + Education_Level_Unknown + Marital_Status_Married,3,0.022020341660906488,223,0.33183856502242154
Education_Level_College + Age_Group_Middle + Marital_Status_Single,3,0.022020341660906488,223,0.16591928251121077
Utilization_Level_Low + Age_Group_Young + Transaction_Count_Level_High,3,0.022020341660906488,223,0.05829596412556054
Income_Category_$60K - $80K + Transaction_Count_Level_Low + Utilization_Level_Medium,3,0.022020341660906488,223,0.15695067264573992
Marital_Status_Divorced + Transaction_Count_Level_Low,2,0.021921595734175965,222,0.44594594594594594
Utilization_Level_Low + Education_Level_Unknown + Marital_Status_Single,3,0.021921595734175965,222,0.2927927927927928
Education_Level_High School + Inactivity_Level_Few + Marital_Status_Married,3,0.021822849807445442,221,0.04072398190045249
Income_Category_$120K + + Transaction_Count_Level_High,2,0.021822849807445442,221,0.04072398190045249
Education_Level_College + Inactivity_Level_Moderate + Transaction_Amount_Level_Medium,3,0.021822849807445442,221,0.09502262443438914
Income_Category_$80K - $120K + Transaction_Amount_Level_High + Utilization_Level_Low,3,0.021822849807445442,221,0.2579185520361991
Age_Group_Old + Transaction_Amount_Level_Low + Utilization_Level_Medium,3,0.021822849807445442,221,0.1493212669683258
Education_Level_Unknown + Marital_Status_Married + Transaction_Amount_Level_Medium,3,0.02172410388071492,220,0.07727272727272727
Education_Level_College + Inactivity_Level_Few,2,0.02172410388071492,220,0.05
Education_Level_Uneducated + Transaction_Count_Level_Medium + Marital_Status_Single,3,0.02172410388071492,220,0.05
Income_Category_$40K - $60K + Transaction_Amount_Level_Low + Utilization_Level_Medium,3,0.02172410388071492,220,0.16363636363636364
Income_Category_$80K - $120K + Education_Level_Unknown,2,0.0216253579539844,219,0.1506849315068493
Education_Level_Uneducated + Income_Category_Less than $40K + Marital_Status_Single,3,0.0216253579539844,219,0.1689497716894977
Transaction_Amount_Level_High + Age_Group_Young + Utilization_Level_Medium,3,0.0216253579539844,219,0.1004566210045662
Utilization_Level_Medium + Education_Level_High School + Transaction_Count_Level_High,3,0.0216253579539844,219,0.0091324200913242
Income_Category_$60K - $80K + Utilization_Level_Low + Marital_Status_Single,3,0.021526612027253877,218,0.23394495412844038
Education_Level_Uneducated + Marital_Status_Married + Transaction_Amount_Level_High,3,0.021526612027253877,218,0.08256880733944955
Age_Group_Young + Transaction_Count_Level_Medium + Inactivity_Level_Few,3,0.021526612027253877,218,0.07339449541284404
Income_Category_$80K - $120K + Education_Level_Graduate + Utilization_Level_Low,3,0.021526612027253877,218,0.21100917431192662
Income_Category_$40K - $60K + Education_Level_Graduate + Utilization_Level_High,3,0.021526612027253877,218,0.04128440366972477
Utilization_Level_High + Transaction_Count_Level_Low + Inactivity_Level_Few,3,0.021526612027253877,218,0.06422018348623854
Age_Group_Old + Transaction_Count_Level_Low + Utilization_Level_Medium,3,0.021526612027253877,218,0.1743119266055046
Transaction_Amount_Level_High + Education_Level_High School + Utilization_Level_Medium,3,0.021427866100523354,217,0.07373271889400922
Income_Category_$60K - $80K + Education_Level_High School + Inactivity_Level_Moderate,3,0.021427866100523354,217,0.16589861751152074
Income_Category_$40K - $60K + Education_Level_Graduate + Marital_Status_Single,3,0.021427866100523354,217,0.1336405529953917
Education_Level_Uneducated + Utilization_Level_High + Marital_Status_Married,3,0.021427866100523354,217,0.07373271889400922
Income_Category_$80K - $120K + Education_Level_Uneducated,2,0.021427866100523354,217,0.17050691244239632
Marital_Status_Divorced + Transaction_Amount_Level_Low,2,0.021427866100523354,217,0.3824884792626728
Education_Level_College + Age_Group_Middle + Utilization_Level_Medium,3,0.021427866100523354,217,0.07373271889400922
Transaction_Count_Level_Low + Marital_Status_Unknown,2,0.02132912017379283,216,0.4861111111111111
Inactivity_Level_Moderate + Age_Group_Middle + Education_Level_Doctorate,3,0.02132912017379283,216,0.3194444444444444
Income_Category_$40K - $60K + Transaction_Amount_Level_Low + Utilization_Level_High,3,0.02132912017379283,216,0.18981481481481483
Age_Group_Young + Utilization_Level_High + Inactivity_Level_Few,3,0.021230374247062308,215,0.04186046511627907
Utilization_Level_Low + Education_Level_High School + Transaction_Amount_Level_Medium,3,0.021230374247062308,215,0.13488372093023257
Age_Group_Old + Income_Category_Less than $40K + Marital_Status_Single,3,0.021230374247062308,215,0.19069767441860466
Income_Category_$40K - $60K + Transaction_Count_Level_Low + Utilization_Level_Medium,3,0.021131628320331785,214,0.19158878504672897
Income_Category_$40K - $60K + Transaction_Amount_Level_High + Utilization_Level_Medium,3,0.021131628320331785,214,0.06074766355140187
Marital_Status_Single + Education_Level_Unknown + Transaction_Count_Level_High,3,0.021131628320331785,214,0.04205607476635514
Utilization_Level_Medium + Education_Level_Unknown + Marital_Status_Married,3,0.021131628320331785,214,0.08411214953271028
Age_Group_Young + Income_Category_Less than $40K + Inactivity_Level_Few,3,0.021032882393601265,213,0.08450704225352113
Age_Group_Old + Utilization_Level_High + Transaction_Amount_Level_Low,3,0.021032882393601265,213,0.107981220657277
Income_Category_$80K - $120K + Marital_Status_Single + Transaction_Amount_Level_Medium,3,0.020934136466870742,212,0.07075471698113207
Age_Group_Young + Transaction_Amount_Level_Low + Inactivity_Level_Few,3,0.020934136466870742,212,0.09905660377358491
Income_Category_$120K + + Transaction_Amount_Level_Medium,2,0.020934136466870742,212,0.04245283018867924
Education_Level_Uneducated + Utilization_Level_Low + Marital_Status_Married,3,0.020934136466870742,212,0.2830188679245283
Income_Category_$60K - $80K + Utilization_Level_Low + Marital_Status_Married,3,0.02083539054014022,211,0.2796208530805687
Income_Category_$40K - $60K + Marital_Status_Married + Transaction_Amount_Level_Medium,3,0.02083539054014022,211,0.07582938388625593
Income_Category_$80K - $120K + Age_Group_Middle + Education_Level_High School,3,0.02083539054014022,211,0.14691943127962084
Education_Level_Uneducated + Age_Group_Old,2,0.02083539054014022,211,0.16113744075829384
Income_Category_$40K - $60K + Transaction_Count_Level_Medium + Marital_Status_Married,3,0.020736644613409697,210,0.10952380952380952
Income_Category_$60K - $80K + Education_Level_Unknown,2,0.020736644613409697,210,0.14761904761904762
Income_Category_Less than $40K + Education_Level_Unknown + Transaction_Amount_Level_Medium,3,0.020637898686679174,209,0.0861244019138756
Income_Category_$60K - $80K + Marital_Status_Single + Transaction_Amount_Level_Medium,3,0.020637898686679174,209,0.023923444976076555
Transaction_Amount_Level_High + Education_Level_Unknown + Marital_Status_Married,3,0.020637898686679174,209,0.10526315789473684
Transaction_Amount_Level_High + Transaction_Count_Level_Medium + Inactivity_Level_Few,3,0.020637898686679174,209,0.10526315789473684
Income_Category_Less than $40K + Age_Group_Middle + Education_Level_College,3,0.02053915275994865,208,0.15384615384615385
Transaction_Count_Level_Medium + Education_Level_Unknown + Marital_Status_Married,3,0.02053915275994865,208,0.10576923076923077
Income_Category_Less than $40K + Inactivity_Level_Few + Utilization_Level_Medium,3,0.02053915275994865,208,0.052884615384615384
Income_Category_$40K - $60K + Utilization_Level_Low + Marital_Status_Married,3,0.02053915275994865,208,0.3942307692307692
Income_Category_$80K - $120K + Transaction_Count_Level_Medium + Marital_Status_Single,3,0.02044040683321813,207,0.0966183574879227
Transaction_Amount_Level_High + Utilization_Level_Low + Education_Level_High School,3,0.02044040683321813,207,0.1932367149758454
Transaction_Count_Level_Medium + Education_Level_High School + Utilization_Level_Medium,3,0.02044040683321813,207,0.06280193236714976
Income_Category_$60K - $80K + Transaction_Count_Level_Medium + Marital_Status_Single,3,0.02044040683321813,207,0.07246376811594203
Transaction_Amount_Level_High + Education_Level_Unknown + Marital_Status_Single,3,0.020341660906487608,206,0.11165048543689321
Age_Group_Old + Utilization_Level_High + Transaction_Count_Level_Low,3,0.020341660906487608,206,0.15048543689320387
Income_Category_$40K - $60K + Inactivity_Level_Few + Marital_Status_Married,3,0.020341660906487608,206,0.05339805825242718
Income_Category_$40K - $60K + Utilization_Level_High + Transaction_Count_Level_Low,3,0.020242914979757085,205,0.21951219512195122
Transaction_Count_Level_High + Education_Level_Unknown + Marital_Status_Married,3,0.020242914979757085,205,0.004878048780487805
Income_Category_$60K - $80K + Education_Level_Graduate + Marital_Status_Married,3,0.020242914979757085,205,0.11219512195121951
Education_Level_Doctorate + Marital_Status_Married,2,0.020242914979757085,205,0.22439024390243903
Income_Category_Less than $40K + Age_Group_Old + Transaction_Count_Level_Low,3,0.020242914979757085,205,0.32682926829268294
Age_Group_Old + Transaction_Amount_Level_Low + Income_Category_Less than $40K,3,0.020242914979757085,205,0.2780487804878049
Transaction_Amount_Level_High + Marital_Status_Unknown + Transaction_Count_Level_High,3,0.020242914979757085,205,0.014634146341463415
Transaction_Amount_Level_High + Age_Group_Young + Education_Level_Graduate,3,0.020144169053026562,204,0.14215686274509803
Income_Category_$80K - $120K + Marital_Status_Single + Utilization_Level_Medium,3,0.020144169053026562,204,0.0784313725490196
Education_Level_Uneducated + Transaction_Count_Level_High + Marital_Status_Married,3,0.020144169053026562,204,0.029411764705882353
Education_Level_College + Age_Group_Middle + Transaction_Amount_Level_Medium,3,0.020144169053026562,204,0.08823529411764706
Education_Level_Graduate + Income_Category_$120K +,2,0.020144169053026562,204,0.1568627450980392
Education_Level_Graduate + Age_Group_Middle + Income_Category_Unknown,3,0.02004542312629604,203,0.1625615763546798
Transaction_Count_Level_Medium + Age_Group_Middle + Education_Level_College,3,0.02004542312629604,203,0.054187192118226604
Utilization_Level_High + Education_Level_College + Age_Group_Middle,3,0.02004542312629604,203,0.08866995073891626
Income_Category_$80K - $120K + Transaction_Amount_Level_High + Marital_Status_Married,3,0.02004542312629604,203,0.1477832512315271
Transaction_Amount_Level_Low + Income_Category_$120K + + Inactivity_Level_Moderate,3,0.02004542312629604,203,0.27586206896551724
Transaction_Count_Level_Low + Inactivity_Level_Moderate + Income_Category_$120K +,3,0.02004542312629604,203,0.3251231527093596
Utilization_Level_Medium + Education_Level_Unknown + Marital_Status_Single,3,0.02004542312629604,203,0.13793103448275862
